Garder/Exclure,Nb de hits (à fin févr. 2026),disaron:nom_old,disaron:nom,dc:title,disaron:Complement_titre,disaron:chapeau,disaron:Auteur,disaron:categorie,disaron:collection,disaron:sous_collection,disaron:theme,disaron:annees_reference,disaron:descripteur,disaron:niveau_geographique,disaron:Date_premiere_publication,disaron:date_derniere_publication,ecm:versionLabel,disaron:Numerotation,url,nb de fichiers,noms des fichiers,urls des fichiers,disaron:date_modification,disaron:donnees,trouvé Estelle ?,lost,collection,themes,themes_codes,theme_principal,OrdreEstelle,THEME Agreste2.0,Collection Agreste 2.0,Sous-Collection Agreste 2.0,Fichiers manquants
Garder,308,LetConj2102,LetConj2102,Mars à mai 2021 : des prix à la production au plus haut depuis 2013 sous l’effet d’une demande mondiale dynamique et de disponibilités limitées,,"De mars à mai 2021, les prix à la production des produits agricoles poursuivent leur hausse et atteignent des niveaux inégalés depuis 2013. C’est le cas des prix des céréales et des oléagineux, en nette augmentation sur un an, en lien avec des disponibilités limitées en fin de campagne, des craintes quant aux effets des aléas climatiques sur les récoltes et des exportations soutenues vers la Chine. Il en va de même pour les fruits frais dont les cours élevés reflètent la chute des récoltes, conséquence du gel d’avril. La bonne tenue des prix des viandes issues des gros animaux se confirme sur fond de réouverture progressive de la restauration hors foyer, de dynamisme de la consommation de viande et de redressement des prix du porc en lien avec un marché asiatique toujours porteur. L’amélioration des échanges mondiaux des vins s’accompagne d’un rebond des prix. Le marché des produits laitiers est ferme, avec des disponibilités plutôt limitées par rapport à une demande internationale soutenue. Depuis l’automne 2020, le coût des intrants s’accroît, même s’il ralentit par rapport aux mois précédents.","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,LETTRE,,TOUTCULT|TOUTCHEP|PRIX,2021,,FRANCE,2021/07/09 16:00,2021/07/09 16:00,0.3,2021-2,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/LetConj2102/detail/,,,,2021/07/21 12:29,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2021-07-21T10:29:27.514Z\""\,\""Fichier\"":\""Lettre de conjoncture_T2- 2021.pdf\""}]",,0,,"Toutes cultures, productions végétales|Tous animaux, productions animales|Prix, coûts de production",TOUTCULT|TOUTCHEP|COUTPRIX,"Prix, coûts de production",3142,Conjoncture,Lettre de conjoncture,,
Garder,608,LetConj2103,LetConj2103,Juin à août 2021 : prix à la production au plus haut depuis 2013 sous l’effet de l’envolée des cours des céréales et des oléagineux,,"De juin à août 2021, les prix à la production des produits agricoles continuent d’augmenter. Ils atteignent des niveaux inégalés depuis 2013. En août, ils sont supérieurs de 10,2 % à ceux de 2020 : deux tiers de cette augmentation s’expliquent par la hausse du prix des céréales et des oléagineux. Le dynamisme de la demande mondiale, notamment chinoise, dans un contexte de révisions à la baisse de certaines récoltes et d’interrogations sur la qualité des grains, en sont les principaux facteurs. Les fruits frais contribuent également à la progression d’ensemble, avec des prix en hausse de 41 % sur un an ; les cours reflètent la chute des récoltes, conséquence du gel d’avril. La bonne tenue des prix des gros animaux se confirme sur fond de reprise économique, en dépit d’un léger tassement des prix du porc, en lien avec un marché asiatique moins porteur. L’amélioration des échanges extérieurs de vins s’accompagne d’une hausse des prix. Le prix du lait est ferme, avec des disponibilités plutôt limitées par rapport à une demande internationale soutenue. Ces hausses de prix à la production s’inscrivent dans un contexte où le coût des intrants s’accroît également fortement.","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,LETTRE,,TOUTCULT|TOUTCHEP|PRIX,2021,,FRANCE,2021/10/12 16:00,2021/10/12 16:00,0.1,2021-3,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/LetConj2103/detail/,,,,2021/10/12 16:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2021-10-11T11:15:22.543Z\""\,\""Fichier\"":\""Lettre de conjoncture_T3- 2021.pdf\""}]",,0,,"Toutes cultures, productions végétales|Tous animaux, productions animales|Prix, coûts de production",TOUTCULT|TOUTCHEP|COUTPRIX,"Prix, coûts de production",3143,Conjoncture,Lettre de conjoncture,,
Garder,286,LetConj2104,LetConj2104,"Septembre à novembre 2021 : accélération des prix à la production des produits agricoles principalement sous l’effet de la hausse des cours des céréales, des oléagineux et des vins",,"De septembre à novembre 2021, les prix à la production des produits agricoles continuent d’accélérer. En novembre, ils sont supérieurs de 15,8 % à ceux de 2020 et de 18,8 % aux prix moyens 2016-2020. Les prix des céréales et des oléagineux contribuent pour près de 58 % à la hausse d’ensemble sur un an, tirés par le dynamisme de la demande mondiale, notamment chinoise, et des prévisions de stocks globalement en baisse. Les prix des vins accélèrent également depuis septembre, en lien avec la reprise économique et des disponibilités limitées du fait de la forte contraction des récoltes en 2021. La plupart des autres productions participent également, à des degrés divers, à la hausse globale des prix, notamment deux des animaux et du lait. Seuls les prix des porcins reculent, bridés par le ralentissement de la demande chinoise et l’abondance de l’offre sur le marché européen. En novembre, les prix des fruits ralentissent tandis que ceux des légumes diminuent, conséquence du manque de dynamisme de la demande. Ces hausses de prix à la production s’inscrivent dans un contexte où le coût des intrants accélère également à l’automne, notamment sous l’effet de l’envolée des prix des engrais.","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,LETTRE,,TOUTCULT|TOUTCHEP|PRIX,2021,,FRANCE,2022/01/13 14:00,2022/01/13 14:00,0.1,2022-1,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/LetConj2104/detail/,,,,2022/01/13 14:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2022-01-12T16:38:19.108Z\""\,\""Fichier\"":\""Lettre de conjoncture_T4- 2021.pdf\""}]",,0,,"Toutes cultures, productions végétales|Tous animaux, productions animales|Prix, coûts de production",TOUTCULT|TOUTCHEP|COUTPRIX,"Prix, coûts de production",3144,Conjoncture,Lettre de conjoncture,,
Garder,485,LetConj2201,LetConj2201,Décembre 2021 à février 2022 : poursuite de la hausse des prix à la production des produits agricoles et des prix des intrants,,"De décembre à février 2022, les prix à la production des produits agricoles continuent de grimper. En février 2022, ils sont supérieurs de 14,4 % à ceux de 2021 et de 20,0 % aux prix moyens 2017-2021. La plupart des produits contribuent à la hausse d’ensemble, à l’exception des fruits et légumes, dont les prix baissent sur un an en raison d’une demande insuffisante au regard de l’offre. Les hausses sont importantes pour les céréales et les oléagineux en lien avec le dynamisme des besoins mondiaux et les inquiétudes suscitées par le conflit en Ukraine. Les vins s’écoulent à des prix toujours très fermes dans un contexte international favorable et de disponibilités limitées. Les prix des bovins et des ovins croissent fortement ; les prix des porcins se redressent depuis décembre sous l’effet d’une réduction de l’offre, après plusieurs mois de repli. Les prix du lait de vache sont au plus haut depuis le pic de 2014. Ces augmentations de prix à la production s’inscrivent dans un contexte où le coût des intrants agricoles poursuit sa hausse, notamment sous l’effet de l’envolée des prix des engrais depuis 2021, accentuée par le début du conflit en Ukraine.","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,LETTRE,,TOUTCULT|TOUTCHEP|PRIX,2022|2021,,FRANCE,2022/04/19 14:00,2022/04/19 14:00,0.1,2022-2,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/LetConj2201/detail/,,,,2022/04/19 14:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2022-04-15T11:42:41.261Z\""\,\""Fichier\"":\""Lettre de conjoncture_T1- 2022.pdf\""}]",,0,,"Toutes cultures, productions végétales|Tous animaux, productions animales|Prix, coûts de production",TOUTCULT|TOUTCHEP|COUTPRIX,"Prix, coûts de production",3145,Conjoncture,Lettre de conjoncture,,
Garder,147,LetConj2202,LetConj2202,Mars à mai 2022 : le conflit en Ukraine accélère les prix à la production des produits agricoles et les prix des intrants,,"De mars à mai 2022, en lien avec les tensions en Ukraine, les prix à la production des produits agricoles sont en moyenne supérieurs de 30 % à ceux de 2021, en nette accélération après les hausses d’environ 15 % enregistrées depuis la fin de l’été 2021 (+ 14,7 % en février 2022). Les céréales et les oléagineux contribuent le plus fortement à la hausse d’ensemble des cours, en lien avec les perturbations des échanges mondiaux induites par le conflit en Ukraine. Les prix des productions animales sont également élevés, atteignant - pour la plupart - des sommets, sous l’effet d’une offre limitée. Malgré des échanges internationaux un peu moins dynamiques, les vins s’écoulent à des prix toujours très fermes du fait de disponibilités limitées. Seuls les cours des fruits baissent sur un an en raison d’une demande insuffisante au regard de l’offre. Ces augmentations de prix à la production s’inscrivent dans un contexte où le coût des intrants agricoles poursuit sa hausse, notamment sous l’effet de l’envolée des prix des engrais, de l’énergie et de l’alimentation animale depuis 2021, amplifiée par le conflit en Ukraine.","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,LETTRE,,TOUTCULT|TOUTCHEP|PRIX,2022,,FRANCE,2022/07/11 16:00,2022/07/11 16:00,0.1,2022-3,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/LetConj2202/detail/,,,,2022/07/11 16:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2022-07-08T09:28:27.584Z\""\,\""Fichier\"":\""Lettre de conjoncture_T2- 2022.pdf\""}]",,0,,"Toutes cultures, productions végétales|Tous animaux, productions animales|Prix, coûts de production",TOUTCULT|TOUTCHEP|COUTPRIX,"Prix, coûts de production",3146,Conjoncture,Lettre de conjoncture,,
Garder,179,LetConj2203,LetConj2203,Eté 2022 : légère détente des prix à la production des produits agricoles et des prix des intrants,,"Entamé en mai 2022, le ralentissement des prix à la production des produits agricoles se poursuit pendant l’été : + 22,0 % en août, + 24,3 % en juillet, + 25,3 % en juin, + 28,9 % en mai, après + 31,1 % en avril. Les prix des céréales et des oléagineux contribuent le plus fortement à la détente d’ensemble des cours, en lien principalement avec l’ouverture d’un corridor en mer Noire pour les exportations de l’Ukraine. A contrario, les prix des productions animales accélèrent, surtout pour les porcins, sous l’effet d’une offre toujours limitée. Les vins s’écoulent à des prix fermes malgré un contexte international moins porteur, tandis que les cours des légumes accélèrent. Seuls les cours des fruits baissent par rapport à des prix 2021 particulièrement hauts. Le tassement des prix à la production s’inscrit dans un contexte où le coût des intrants agricoles marque une légère pause sous l’effet de pressions moins fortes des prix de l’énergie et des engrais et, à un degré moindre, du prix des aliments pour animaux. En même temps, les prix à la consommation des produits alimentaires accélèrent.","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,LETTRE,,PRIX|TOUTCULT|TOUTCHEP,2022,,FRANCE,2022/10/13 16:00,2022/10/13 16:00,0.1,2022-4,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/LetConj2203/detail/,,,,2022/10/13 16:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2022-10-11T19:13:03.615Z\""\,\""Fichier\"":\""Lettre de conjoncture_T3- 2022.pdf\""}]",,0,,"Prix, coûts de production|Toutes cultures, productions végétales|Tous animaux, productions animales",COUTPRIX|TOUTCULT|TOUTCHEP,"Prix, coûts de production",2660,Conjoncture,Lettre de conjoncture,,
Garder,350,LetConj2204,LetConj2204,Automne 2022 : la détente des prix à la production des produits agricoles et des prix des intrants se poursuit,Lettre de conjoncture - Janvier 2023,"Entamé en mai 2022, le ralentissement des prix à la production des produits agricoles se poursuit à l’automne : + 13,3 % sur un an en novembre, après + 16,8 % en octobre et + 19,7 % en septembre. A l’exception des oeufs dont les cours accélèrent, en lien avec l’aggravation de l’épizootie d’influenza aviaire, tous les produits contribuent à l’accalmie des prix. Outre la reconduction du corridor en mer Noire pour les céréales et les oléagineux, le ralentissement de la demande mondiale dû aux tensions inflationnistes et aux confinements en Chine fait pression à la baisse sur les prix. A ces facteurs, s’ajoute le tassement du coût des intrants agricoles sous l’effet, notamment, d’une pression moindre des prix de l’énergie et des engrais sur les différentes filières de production. En revanche, les prix à la consommation des produits alimentaires, eux, accélèrent.","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,LETTRE,,TOUTCULT|TOUTCHEP|PRIX,2022,,FRANCE,2023/01/11 14:00,2023/01/11 14:00,0.1,2023-1,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/LetConj2204/detail/,,,,2023/01/11 14:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2023-01-10T09:54:06.193Z\""\,\""Fichier\"":\""Lettre de conjoncture_T4- 2022.pdf\""}]",,0,,"Toutes cultures, productions végétales|Tous animaux, productions animales|Prix, coûts de production",TOUTCULT|TOUTCHEP|COUTPRIX,"Prix, coûts de production",3147,Conjoncture,Lettre de conjoncture,,
Garder,484,LetConj2301,LetConj2301,"Décembre 2022 à février 2023 : malgré une certaine détente, les prix des produits agricoles et les prix des intrants restent élevés",,"A l’hiver 2022-2023, les prix à la production des produits agricoles se stabilisent à un niveau élevé, supérieur 11,4 % à celui de février 2023, précédant le déclenchement du conflit en Ukraine. Les prix de la quasi-totalité des céréales ont ralenti du fait principalement de l’abondance des disponibilités mondiales mais ils restent fermes, encore supérieurs à ceux déjà hauts d’avant le déclenchement du conflit en Ukraine. Les prix des fruits, des légumes d’hiver, et surtout des productions animales sont fortement tirés à la hausse par des productions en général limitées, et atteignent le plus souvent de nouveaux pics. Ces hausses s’inscrivent dans un contexte où le coût des intrants agricoles reste élevé, malgré une certaine décrue. Dans le même temps, les prix à la consommation des produits alimentaires accélèrent à un rythme supérieur à celui des prix à la production.","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,LETTRE,,TOUTCULT|TOUTCHEP|PRIX,2023|2022,,FRANCE,2023/04/12 14:00,2023/04/12 14:00,0.1,2023-2,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/LetConj2301/detail/,,,,2023/04/12 14:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2023-04-12T06:12:45.574Z\""\,\""Fichier\"":\""Lettre de conjoncture_T1- 2023.pdf\""}]",,0,,"Toutes cultures, productions végétales|Tous animaux, productions animales|Prix, coûts de production",TOUTCULT|TOUTCHEP|COUTPRIX,"Prix, coûts de production",3148,Conjoncture,Lettre de conjoncture,,
Garder,533,LetConj2302,LetConj2302,Mars à mai 2023 : les prix des produits agricoles et des intrants diminuent globalement,,"Au printemps 2023, les prix à la production de l’ensemble des produits agricoles diminuent. Ils deviennent même inférieurs à ceux de l’année précédente (- 0,7 % en mars, - 6,1 % en avril, - 9,5 % en mai), pour la première fois depuis décembre 2020. En retrouvant les niveaux précédant le déclenchement du conflit en Ukraine du fait de l’abondance des disponibilités mondiales en fin de campagne 2022-2023 et des bonnes perspectives de récolte pour 2023-2024, les prix des céréales et des oléagineux contribuent fortement au recul global. A l’exception des vins, toujours en repli du fait d’une demande insuffisante, et de ceux de la pomme de terre qui accélèrent, les prix de la plupart des autres produits continuent d’augmenter mais moins fortement que début 2023. Les prix des fruits, des légumes, et surtout des productions animales restent portés par des productions, dans l’ensemble, limitées. Ces hausses s’inscrivent dans un contexte où le coût des intrants agricoles diminue également. Dans le même temps, les prix à la consommation des produits alimentaires ralentissent, tout en restant encore élevés.","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,LETTRE,,TOUTCULT|TOUTCHEP|PRIX,2023|2022,,FRANCE,2023/07/12 14:00,2023/07/12 14:00,0.1,2023-3,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/LetConj2302/detail/,,,,2023/07/12 14:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2023-07-11T11:50:08.987Z\""\,\""Fichier\"":\""Lettre de conjoncture_T2- 2023.pdf\""}]",,0,,"Toutes cultures, productions végétales|Tous animaux, productions animales|Prix, coûts de production",TOUTCULT|TOUTCHEP|COUTPRIX,"Prix, coûts de production",3149,Conjoncture,Lettre de conjoncture,,
Garder,304,LetConj2303,LetConj2303,Juin à août 2023 : la détente des prix à la production des produits agricoles et des prix des intrants se poursuit,,"À l’été 2023, les prix à la production de l’ensemble des produits agricoles restent élevés mais baissent sur un an (- 7,3 % en août, après - 6,1 % en juillet et - 6,3 % en juin), poursuivant le repli amorcé au printemps. Malgré les craintes suscitées par le retrait de la Russie de l’accord sur l’exportation de céréales, les prix des céréales et des oléagineux contribuent de nouveau fortement au recul global. En revanche, la tension sur les prix des pommes de terre reste forte en dépit de récoltes 2023 attendues en net rebond. Les prix des vins sont en repli du fait d’une demande toujours morose tandis que les prix des fruits et des légumes diminuent pour la première fois de l’année. Les prix des animaux et des produits des animaux ralentissent ou reculent face à une demande moins dynamique en raison de l’inflation qui pèse sur le pouvoir d’achat. Ils restent toutefois élevés, soutenus par des productions limitées. Dans le même temps, le prix des intrants agricoles diminue tandis que les prix à la consommation des produits alimentaires continuent d’augmenter à un rythme toutefois moins marqué.","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,LETTRE,,TOUTCULT|TOUTCHEP|PRIX,2023|2022,,FRANCE,2023/10/24 14:00,2023/10/24 14:00,0.1,2023-4,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/LetConj2303/detail/,,,,2023/10/24 14:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2023-10-23T13:08:21.171Z\""\,\""Fichier\"":\""Lettre de conjoncture_T3- 2023.pdf\""}]",,0,,"Toutes cultures, productions végétales|Tous animaux, productions animales|Prix, coûts de production",TOUTCULT|TOUTCHEP|COUTPRIX,"Prix, coûts de production",3150,Conjoncture,Lettre de conjoncture,,
