disaron:nom,dc:title,disaron:Complement_titre,disaron:chapeau,disaron:Auteur,disaron:categorie,disaron:sous_collection,disaron:theme,disaron:annees_reference,disaron:descripteur,disaron:niveau_geographique,disaron:Date_premiere_publication,disaron:date_derniere_publication,ecm:versionLabel,disaron:date_modification,disaron:Numerotation,url,nb de fichiers,noms des fichiers,urls des fichiers,disaron:donnees,trouvé Estelle ?,A
IraGcu2591,"Grandes cultures. Avec des rendements en hausse, la production de céréales à paille rebondit après le point bas de 2024","Estimation des surfaces 2025 de céréales, oléagineux, protéagineux, pommes de terre et betteraves. Estimation des productions 2025 de céréales à paille, colza et protéagineux. ","En 2025, la production de blé tendre est estimée à 32,6 millions de tonnes (Mt), soit près de 7 Mt de plus que le point bas de 2024. Elle serait toutefois inférieure de 2 % au niveau moyen de production de la période 2020-2024. La récolte d’orge est estimée à 11,8 Mt, dont 8,4 Mt d’orge d’hiver – en forte hausse par rapport à 2024 (+ 1,4 Mt). La production de blé dur, estimée à 1,3 Mt, serait en hausse de 43 000 tonnes malgré un nouveau recul des surfaces cultivées. Le net rebond de la production de colza en 2025 se confirme, comme celui des protéagineux, porté par la féverole.","[{nom_auteur=Caray, prenom_auteur=Jérôme, Structure=SSP}]",NATIONAL,INFGC,GC,2025,,FRANCE,2025/07/15 10:00,2025/07/15 10:00,0.1,2025/07/15 10:00,2025-91,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraGcu2591/detail/,4,"[""2025_91inforapgdescultures.pdf"", ""2025_91figuresgrandescultures.xlsx"", ""2025_91donnees_grandescultures_departements.xlsx"", ""2025_91donnees_grandescultures_regions.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2591/2025_91inforapgdescultures.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2591/2025_91figuresgrandescultures.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2591/2025_91donnees_grandescultures_departements.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2591/2025_91donnees_grandescultures_regions.xlsx""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2025-07-15T07:34:21.329Z\""\,\""Fichier\"":\""2025_91inforapgdescultures.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2025-07-15T07:34:21.329Z\""\,\""Fichier\"":\""2025_91figuresgrandescultures.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2025-07-15T07:34:21.329Z\""\,\""Fichier\"":\""2025_91donnees_grandescultures_departements.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2025-07-15T07:34:21.329Z\""\,\""Fichier\"":\""2025_91donnees_grandescultures_regions.xlsx\""}]",COMPLEMENT-Irap,
IraGcu2616,"Grandes cultures. Cultures d’hiver : une progression globale des surfaces en 2026, particulièrement marquée pour le colza",Estimation des surfaces semées des cultures d'hiver de la campagne 2025-2026,"En 2026, les surfaces de céréales d’hiver atteindraient 6,4 millions d’hectares (Mha), en hausse de 3,2 % sur un an, un niveau proche de la moyenne des années 2021 à 2025. 4,6 Mha seraient consacrés au blé tendre d’hiver (+ 2,8 % sur un an), une culture qui progresse sur quasiment tout le territoire mais à des degrés divers selon les régions. Les surfaces de colza d’hiver, estimées à près de 1,4 Mha, progresseraient davantage (+ 8,0 % sur un an), dépassant de près de 12 % la sole moyenne de la période 2021-2025. À ce stade de la campagne 2026, les conditions de cultures restent globalement favorables.","[{nom_auteur=Caray, prenom_auteur=Jérôme, Structure=SSP}]",NATIONAL,INFGC,GC,2026,,FRANCE,2026/02/10 00:00,2026/02/10 10:00,0.2,2026/02/10 11:43,2026-16,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraGcu2616/detail/,4,"[""2026_16inforapgdescultures.pdf"", ""2026_16figuresgrandescultures.xlsx"", ""2026_16donnees_grandescultures_regions.xlsx"", ""2026_16donnees_grandescultures_departements.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2616/2026_16inforapgdescultures.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2616/2026_16figuresgrandescultures.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2616/2026_16donnees_grandescultures_regions.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2616/2026_16donnees_grandescultures_departements.xlsx""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2026-02-09T15:59:29.043Z\""\,\""Fichier\"":\""2026_16inforapgdescultures.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2026-02-09T15:59:29.043Z\""\,\""Fichier\"":\""2026_16figuresgrandescultures.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2026-02-09T15:59:29.043Z\""\,\""Fichier\"":\""2026_16donnees_grandescultures_regions.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2026-02-10T10:43:18.648Z\""\,\""Fichier\"":\""2026_16donnees_grandescultures_departements.xlsx\""}]",COMPLEMENT-Irap,
IraLai049,Lait. Le ralentissement de la collecte de lait de vache se poursuit en février,Collecte de lait et fabrication de produits laitiers en février 2019,"En février 2019, la collecte de lait de vache recule de 2,5 % par rapport à février 2018.","[{nom_auteur=Cazeneuve, prenom_auteur=Serge, Structure=Service de la statistique et de la prospective (SSP). }]",NATIONAL,INFLAIT,LAIT,2019,LAIT DE VACHE| CONJONCTURE| LAIT DE CHÈVRE| PRATIQUE D'ÉLEVAGE| COLLECTE LAITIÈRE| LAIT DE BREBIS,FRANCE,2019/04/12 00:00,2019/10/17 12:25,0.2,2019/04/12 00:00,2019-049,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLai049/detail/,1,"[""2019_049inforaplait.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLai049/2019_049inforaplait.pdf""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2019-10-15T00:00:00.000Z\""\,\""Fichier\"":\""2019_049inforaplait.pdf\""}]",COMPLEMENT-Irap,
IraLai103,Lait. Nouvelle baisse de la collecte de lait en mai 2019,Collecte de lait et fabrication de produits laitiers en mai 2019,"En mai 2019, la collecte de lait de vache se rétracte de 1,6 % par rapport à mai 2018, soit le 10ème mois consécutif de baisse depuis le mois d’août 2018.","[{nom_auteur=Cazeneuve, prenom_auteur=Serge, Structure=Service de la statistique et de la prospective (SSP). }]",NATIONAL,INFLAIT,LAIT,2019,LAIT DE VACHE| CONJONCTURE| LAIT DE CHÈVRE| PRATIQUE D'ÉLEVAGE| COLLECTE LAITIÈRE| LAIT DE BREBIS,FRANCE,2019/07/12 00:00,2019/10/21 18:26,0.4,2019/07/12 00:00,2019-103,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLai103/detail/,1,"[""2019_103inforaplait.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLai103/2019_103inforaplait.pdf""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2019-10-15T00:00:00.000Z\""\,\""Fichier\"":\""2019_103inforaplait.pdf\""}]",COMPLEMENT-Irap,
IraLai20146,Lait. Recul de la collecte de lait de vache en août 2020,Collecte de lait et fabrication de produits laitiers en août 2020,"En août 2020, la sécheresse exceptionnelle de l’été et les abattages de vaches conduisent à une baisse de la production de lait sur un an (- 0,9 %). Sur la même période, le prix du lait standard conventionnel (hors Bio et AOP/IGP) est estimé à 333 C/1 000 litres, en retrait de 3,3 % par rapport à 2019. Tous types de lait, le prix standard s’établit en moyenne à 351 C/1 000 litres en août 2020, en retrait sur un an de 2,2 %. Le prix à teneurs réelles recule de 3,5 % à 365 C/1 000 litres. En août 2020, les évolutions de la plupart des fabrications de produits laitiers sont orientées à la baisse par rapport à août 2019. En revanche, l’activité de séchage de poudre lait et la fabrication de beurre progressent. La collecte de lait de chèvre réalisée en août 2020 progresse de 3,2 % sur un an et celle de lait de brebis augmente de 1 %. Sur la même période, les évolutions des fabrications de produits laitiers au lait de chèvre sont majoritairement en retrait. En cumul de janvier à août 2020, les fabrications de fromages au lait de brebis restent stables sur un an, à l’exception de l’Ossau-Iraty (+ 3,7 %.).","[{nom_auteur=Cazeneuve, prenom_auteur=Serge, Structure=SSP}]",NATIONAL,INFLAIT,LAIT,2020,,FRANCE,2020/10/15 12:00,2020/10/15 12:00,0.1,2020/10/15 12:00,2020-146,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLai20146/detail/,1,"[""2020_146inforaplait.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLai20146/2020_146inforaplait.pdf""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2020-10-14T19:55:21.862Z\""\,\""Fichier\"":\""2020_146inforaplait.pdf\""}]",COMPLEMENT-Irap,
IraLai21074,Lait. Reprise timide de la collecte de lait de vache en avril 2021,Collecte de lait et fabrication de produits laitiers en avril 2021,"En avril 2021, la collecte de lait de vache, en légère hausse de 0,7 % sur an, dépasse, pour la première fois depuis le début de l’année, le niveau de l’an passé. Le prix du lait standard conventionnel (hors Bio et AOP/IGP) est estimé à 330 C/1 000 litres, en hausse de 2,1 % par rapport à avril 2020. Tous types de lait confondus, le prix standard s’établit en moyenne à 348 C/1 000 litres, lui aussi en hausse de 2,7 % sur un an. En avril 2021, les fabrications de fromages sont pour la plupart orientées à la hausse, hormis les fromages à pâte molle. Les fabrications des laits conditionnés et de yaourts reculent, tandis que la crème est en hausse. Les fabrications de matières grasses et le séchage de poudre de lait baissent par rapport à avril 2020. La collecte de lait de chèvre baisse de 0,7 % sur un an et la plupart de ces fabrications sont en recul, hormis les yaourts et laits fermentés. Sur la même période, la collecte de lait de brebis progresse de 3,8 %, comme la plupart des principales fabrications de fromages.","[{nom_auteur=Cazeneuve, prenom_auteur=Serge, Structure=SSP}]",NATIONAL,INFLAIT,LAIT,2021,,FRANCE,2021/06/15 14:00,2021/06/15 12:00,0.2,2021/06/15 14:00,2021-74,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLai21074/detail/,1,"[""2021_74inforaplait.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLai21074/2021_74inforaplait.pdf""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2021-12-15T14:34:10.104Z\""\,\""Fichier\"":\""2021_74inforaplait.pdf\""}]",COMPLEMENT-Irap,
IraLai2324,Lait. Nouveau recul de la collecte de lait de vache en janvier,Collecte de lait et fabrication de produits laitiers en janvier 2022,"En janvier 2023, la collecte de lait de vache continue de se replier (- 1,4 %). Cette baisse s’observe dans la plupart des bassins laitiers. En ce début d’année, les prix du lait conventionnel continuent de progresser. Les prix des laits AOP/IGP et bio sont également en hausse. Les fabrications de crème conditionnée et de beurre progressent, tandis que celles des laits conditionnés continuent de reculer. Les fabrications de fromages à pâte molle augmentent également, soutenues par la hausse des fabrications de camembert. En janvier, la collecte de lait de chèvre augmente de 3,1 % sur un an, tandis que celle de brebis se replie (- 1,8 %). Seules les fabrications de bûchettes de chèvre et de roquefort pour les brebis progressent légèrement.","[{nom_auteur=Cazeneuve, prenom_auteur=Serge, Structure=SSP}]",NATIONAL,INFLAIT,LAIT,2023,,FRANCE,2023/03/15 10:00,2023/03/15 10:00,0.1,2023/03/15 10:00,2023-24,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLai2324/detail/,1,"[""2023_24inforaplait.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLai2324/2023_24inforaplait.pdf""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2023-03-13T10:04:26.804Z\""\,\""Fichier\"":\""2023_24inforaplait.pdf\""}]",COMPLEMENT-Irap,
IraLai25147,Lait. Septembre 2025 : la hausse de la collecte de lait de vache se confirme,Collecte de lait et fabrications de produits laitiers en septembre 2025,"En septembre 2025, la collecte de lait de vache, de chèvre et de brebis progresse sur un an, respectivement de 4,5 %, 4,1 % et 3,5 %. Le prix du lait de vache conventionnel à teneurs réelles poursuit sa hausse (+6,2 %). La fabrication de produits laitiers de grande consommation poursuit également sa progression sur un an, portée principalement par les matières grasses, les crèmes conditionnées ainsi que les yaourts et desserts lactés. La plupart des variétés de fromages affichent également une hausse.","[{nom_auteur=Touati - Houari, prenom_auteur=Nacira, Structure=SSP}]",NATIONAL,INFLAIT,LAIT,2025,,FRANCE,2025/11/14 00:00,,0.1,2025/11/13 09:23,2025-147,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLai25147/detail/,3,"[""2025_147inforaplait.pdf"", ""2025_147donneeslait.xlsx"", ""2025_147-DonneesLaitComplementaires.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLai25147/2025_147inforaplait.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLai25147/2025_147donneeslait.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLai25147/2025_147-DonneesLaitComplementaires.xlsx""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2025-11-13T08:23:06.968Z\""\,\""Fichier\"":\""2025_147inforaplait.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2025-11-13T08:23:06.968Z\""\,\""Fichier\"":\""2025_147donneeslait.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2025-11-13T08:23:06.968Z\""\,\""Fichier\"":\""2025_147-DonneesLaitComplementaires.xlsx\""}]",COMPLEMENT-Irap,
IraLai2604,Lait. Novembre 2025 : la collecte de lait de vache continue de progresser sur un an,Collecte de lait et fabrications de produits laitiers en novembre 2025,"En novembre 2025, les collectes de lait de vache, de lait de chèvre et de lait de brebis progressent sur un an, avec des hausses respectives de 5,9 %, 4,8 % et 2,4 %. Le prix à teneurs réelles du lait bio poursuit sa progression sur un an (+ 4,3 %), alors que la hausse du lait conventionnel est plus modérée (+ 0,7 %). La fabrication de nombreux produits laitiers est en recul, notamment celle du lait conditionné (-7,2 %), des yaourts et desserts lactés (–5,8 %) et des crèmes conditionnées (–3,9 %). À l’inverse, la fabrication de matières grasses (+2,8 %) progresse ainsi que celle de la plupart des fromages (+0,9 %). Par ailleurs, les produits industriels affichent une forte hausse portée par les caseines et caseinates (+20,9 %) et le séchage des poudres de lait (+ 7,3 %).","[{nom_auteur=Touati - Houari, prenom_auteur=Nacira, Structure=SSP}]",NATIONAL,INFLAIT,LAIT,2025,,FRANCE,2026/01/15 10:00,2026/01/15 10:00,0.1,2026/01/15 10:00,2026-4,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLai2604/detail/,3,"[""2026_04inforaplait.pdf"", ""2026_04donneeslait.xlsx"", ""2026_04-DonneesLaitComplémentaires.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLai2604/2026_04inforaplait.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLai2604/2026_04donneeslait.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLai2604/2026_04-DonneesLaitComplémentaires.xlsx""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2026-01-15T07:26:09.418Z\""\,\""Fichier\"":\""2026_04inforaplait.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2026-01-15T07:26:09.418Z\""\,\""Fichier\"":\""2026_04donneeslait.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2026-01-15T07:26:09.418Z\""\,\""Fichier\"":\""2026_04-DonneesLaitComplémentaires.xlsx\""}]",COMPLEMENT-Irap,
IraLai2618,Lait. Décembre 2025 : la collecte de lait de vache confirme sa progression sur un an,Collecte de lait et fabrications de produits laitiers en décembre 2025,"En décembre 2025, les collectes de lait de vache, de lait de chèvre et de lait de brebis progressent nettement, avec des hausses respectives de 7,3 %, 6,2 % et 9,6 % sur un an.  Les fabrications de plusieurs produits laitiers de grande consommation sont en recul, notamment celle des crèmes conditionnées (-3,3 %). À l’inverse, les matières grasses, notamment le beurre, affichent une forte progression (+14,9 %), tout comme les fromages (+7,3 %). Parmi les produits laitiers industriels, le séchage des poudres de lait et la production des caséines sont en nette hausse sur un an.","[{nom_auteur=Touati - Houari, prenom_auteur=Nacira, Structure=SSP}]",NATIONAL,INFLAIT,LAIT,2025,,FRANCE,2026/02/13 14:28,2026/02/13 14:28,0.1,2026/02/13 14:28,2026-18,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLai2618/detail/,3,"[""2026_18inforaplait.pdf"", ""2026_18donneeslait.xlsx"", ""2026_18-DonneesLaitComplémentaires.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLai2618/2026_18inforaplait.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLai2618/2026_18donneeslait.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLai2618/2026_18-DonneesLaitComplémentaires.xlsx""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2026-02-13T13:28:12.882Z\""\,\""Fichier\"":\""2026_18inforaplait.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2026-02-13T13:28:12.882Z\""\,\""Fichier\"":\""2026_18donneeslait.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2026-02-13T13:28:12.882Z\""\,\""Fichier\"":\""2026_18-DonneesLaitComplémentaires.xlsx\""}]",COMPLEMENT-Irap,
IraLeg18009,Laitue. Laitues d’hiver de la campagne 2017-2018 : repli sur un an des surfaces et de la production,"Commercialisation, surface et production pour la campagne 2017-2018","Selon les estimations au 1er janvier 2018, les surfaces nationales en laitues de la campagne d’hiver 2017-2018 (3 960 ha), qui s’étend d’octobre 2017 à avril 2018 accuseraient un repli de 9 % sur un an.","[{nom_auteur=Bernadet, prenom_auteur=Sylvie, Structure=Service de la statistique et de la prospective (SSP). }]",NATIONAL,INFLEG,LEGUME,2018|2017,LAITUE| PRIX| CONJONCTURE| RÉCOLTE| COMMERCE EXTÉRIEUR| PRODUCTION VÉGÉTALE,FRANCE,2018/01/25 00:00,2019/10/17 12:46,0.1,2018/01/25 00:00,2018-009,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLeg18009/detail/,1,"[""2018_009inforaplaitue.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg18009/2018_009inforaplaitue.pdf""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2019-10-15T00:00:00.000Z\""\,\""Fichier\"":\""2018_009inforaplaitue.pdf\""}]",COMPLEMENT-Irap,
IraLeg18021,Chicorée. Chicorée d’hiver : Recul des surfaces et de la production pour la campagne 2017-2018,"Commercialisation, surface et production pour la campagne 2017-2018","Selon les estimations au 1er février 2018, les superficies de chicorées d’hiver (950 ha) diminueraient de 5 % sur un an pour la campagne 2017- 2018.","[{nom_auteur=Bernadet, prenom_auteur=Sylvie, Structure=Service de la statistique et de la prospective (SSP). }]",NATIONAL,INFLEG,LEGUME,2018|2017,CHICORÉE| PRIX| CONJONCTURE| RÉCOLTE| COMMERCE EXTÉRIEUR| PRODUCTION VÉGÉTALE,FRANCE,2018/02/21 00:00,2019/10/17 13:12,0.2,2018/02/21 00:00,2018-021,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLeg18021/detail/,1,"[""2018_021inforapchicoree.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg18021/2018_021inforapchicoree.pdf""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2019-10-15T00:00:00.000Z\""\,\""Fichier\"":\""2018_021inforapchicoree.pdf\""}]",COMPLEMENT-Irap,
